id,date,store_nbr,family,sales,onpromotion,city,state,type_x,cluster,transactions,dcoilwtico,type_y,locale,locale_name,description,transferred,year,month,day,dayofweek,is_weekend
1845275,2015-11-04,34,HARDWARE,3.0,0,Guayaquil,Guayas,B,6,2204.0,46.32,,,,,,2015,11,4,2,False
1159432,2014-10-14,40,EGGS,147.0,0,Machala,El Oro,C,3,1369.0,81.72,,,,,,2014,10,14,1,False
1408344,2015-03-04,25,BEVERAGES,1328.0,1,Salinas,Santa Elena,D,1,911.0,51.53,,,,,,2015,3,4,2,False
1181879,2014-10-27,20,HOME APPLIANCES,0.0,0,Quito,Pichincha,B,6,0.0,81.26,,,,,,2014,10,27,0,False
2320077,2016-07-28,7,GROCERY I,3094.0,41,Quito,Pichincha,D,8,1603.0,41.13,,,,,,2016,7,28,3,False
1374458,2015-02-13,24,DAIRY,1270.0,2,Guayaquil,Guayas,D,1,3015.0,52.66,,,,,,2015,2,13,4,False
58194,2013-02-02,41,HOME AND KITCHEN I,0.0,0,Machala,El Oro,D,4,1058.0,97.46,,,,,,2013,2,2,5,True
745680,2014-02-24,31,GROCERY I,3212.0,0,Babahoyo,Los Rios,B,10,1372.0,103.17,,,,,,2014,2,24,0,False
1859381,2015-11-12,3,PREPARED FOODS,333.537,0,Quito,Pichincha,D,8,2825.0,41.74,Holiday,Local,Ambato,Independencia de Ambato,False,2015,11,12,3,False
1401391,2015-02-28,3,GROCERY II,84.0,0,Quito,Pichincha,D,8,3592.0,49.84,,,,,,2015,2,28,5,True
209513,2013-04-28,37,PREPARED FOODS,153.204,0,Cuenca,Azuay,D,2,1340.0,92.63,,,,,,2013,4,28,6,True
2585284,2016-12-24,47,SCHOOL AND OFFICE SUPPLIES,0.0,0,Quito,Pichincha,A,14,6923.0,52.01,Additional,National,Ecuador,Navidad-1,False,2016,12,24,5,True
1079649,2014-08-30,51,LINGERIE,1.0,0,Guayaquil,Guayas,A,17,1909.0,97.86,,,,,,2014,8,30,5,True
1053246,2014-08-16,11,HOME CARE,0.0,0,Cayambe,Pichincha,B,6,2522.0,97.3,,,,,,2014,8,16,5,True
728786,2014-02-14,8,HARDWARE,1.0,0,Quito,Pichincha,D,8,3245.0,100.31,,,,,,2014,2,14,4,False
2639898,2017-01-25,3,PRODUCE,10797.001,222,Quito,Pichincha,D,8,3026.0,52.14,,,,,,2017,1,25,2,False
775612,2014-03-13,21,GROCERY II,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,98.57,,,,,,2014,3,13,3,False
1803115,2015-10-11,50,POULTRY,578.126,0,Ambato,Tungurahua,A,14,2922.0,49.67,,,,,,2015,10,11,6,True
1792271,2015-10-05,47,DAIRY,1959.0,1,Quito,Pichincha,A,14,3823.0,46.28,,,,,,2015,10,5,0,False
1236292,2014-11-26,47,GROCERY II,76.0,0,Quito,Pichincha,A,14,3462.0,73.7,,,,,,2014,11,26,2,False
2731547,2017-03-17,51,BREAD/BAKERY,841.302,7,Guayaquil,Guayas,A,17,1636.0,48.34,,,,,,2017,3,17,4,False
1774657,2015-09-25,52,HOME AND KITCHEN II,0.0,0,Manta,Manabi,A,11,0.0,45.55,,,,,,2015,9,25,4,False
327851,2013-07-03,8,PREPARED FOODS,207.579,0,Quito,Pichincha,D,8,2904.0,101.92,Holiday,Local,Santo Domingo,Fundacion de Santo Domingo,False,2013,7,3,2,False
1213613,2014-11-14,11,BREAD/BAKERY,584.0,0,Cayambe,Pichincha,B,6,1939.0,75.91,,,,,,2014,11,14,4,False
1991487,2016-01-26,37,BEVERAGES,2202.0,1,Cuenca,Azuay,D,2,1315.0,29.54,,,,,,2016,1,26,1,False
1181140,2014-10-26,5,BOOKS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1395.0,81.27,,,,,,2014,10,26,6,True
568071,2013-11-15,48,DELI,453.875,0,Quito,Pichincha,A,14,2523.0,93.8,,,,,,2013,11,15,4,False
1711517,2015-08-21,31,BREAD/BAKERY,359.0,0,Babahoyo,Los Rios,B,10,1262.0,40.45,,,,,,2015,8,21,4,False
1961706,2016-01-09,50,LINGERIE,0.0,0,Ambato,Tungurahua,A,14,3198.0,33.2,,,,,,2016,1,9,5,True
2199540,2016-05-22,24,MEATS,371.959,0,Guayaquil,Guayas,D,1,1845.0,47.67,,,,,,2016,5,22,6,True
2482773,2016-10-28,21,HOME CARE,152.0,10,Santo Domingo,Santo Domingo de los Tsachilas,B,6,821.0,48.72,,,,,,2016,10,28,4,False
423549,2013-08-26,42,PLAYERS AND ELECTRONICS,0.0,0,Cuenca,Azuay,D,2,0.0,105.88,,,,,,2013,8,26,0,False
2813640,2017-05-02,54,PLAYERS AND ELECTRONICS,5.0,0,El Carmen,Manabi,C,3,874.0,47.65,,,,,,2017,5,2,1,False
678661,2014-01-17,50,HOME AND KITCHEN II,21.0,0,Ambato,Tungurahua,A,14,2292.0,93.96,,,,,,2014,1,17,4,False
23527,2013-01-14,19,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guaranda,Bolivar,C,15,1115.0,94.27,,,,,,2013,1,14,0,False
2805435,2017-04-28,25,CELEBRATION,9.0,0,Salinas,Santa Elena,D,1,1150.0,49.31,,,,,,2017,4,28,4,False
2078969,2016-03-15,41,BEAUTY,3.0,0,Machala,El Oro,D,4,942.0,36.32,,,,,,2016,3,15,1,False
172237,2013-04-07,41,EGGS,140.0,0,Machala,El Oro,D,4,1113.0,92.76,,,,,,2013,4,7,6,True
2425483,2016-09-26,14,HOME AND KITCHEN II,21.0,2,Riobamba,Chimborazo,C,7,1339.0,45.6,,,,,,2016,9,26,0,False
1267161,2014-12-14,13,PLAYERS AND ELECTRONICS,3.0,0,Latacunga,Cotopaxi,C,15,997.0,57.81,,,,,,2014,12,14,6,True
1589568,2015-06-14,1,MEATS,115.632,1,Quito,Pichincha,D,13,524.0,59.96,,,,,,2015,6,14,6,True
1503788,2015-04-26,52,FROZEN FOODS,0.0,0,Manta,Manabi,A,11,0.0,55.98,,,,,,2015,4,26,6,True
539499,2013-10-30,46,HOME AND KITCHEN I,0.0,0,Quito,Pichincha,A,14,2850.0,96.81,,,,,,2013,10,30,2,False
2630048,2017-01-19,53,HARDWARE,1.0,0,Manta,Manabi,D,13,876.0,51.39,,,,,,2017,1,19,3,False
2768255,2017-04-07,31,HOME APPLIANCES,0.0,0,Babahoyo,Los Rios,B,10,1334.0,52.25,,,,,,2017,4,7,4,False
70657,2013-02-09,41,BOOKS,0.0,0,Machala,El Oro,D,4,1094.0,95.71,,,,,,2013,2,9,5,True
180399,2013-04-12,20,LINGERIE,0.0,0,Quito,Pichincha,B,6,0.0,91.23,Holiday,Local,Cuenca,Fundacion de Cuenca,False,2013,4,12,4,False
1069244,2014-08-25,10,FROZEN FOODS,16.0,0,Quito,Pichincha,C,15,1026.0,95.39,,,,,,2014,8,25,0,False
1559122,2015-05-27,6,BOOKS,0.0,0,Quito,Pichincha,D,13,1721.0,57.51,,,,,,2015,5,27,2,False
1180938,2014-10-26,44,AUTOMOTIVE,27.0,1,Quito,Pichincha,A,5,5149.0,81.27,,,,,,2014,10,26,6,True
594749,2013-11-30,46,MAGAZINES,0.0,0,Quito,Pichincha,A,14,4680.0,92.55,,,,,,2013,11,30,5,True
2413674,2016-09-19,32,LINGERIE,1.0,0,Guayaquil,Guayas,C,3,556.0,43.34,,,,,,2016,9,19,0,False
1967627,2016-01-13,18,BEAUTY,1.0,0,Quito,Pichincha,B,16,1087.0,30.42,,,,,,2016,1,13,2,False
2662387,2017-02-07,11,GROCERY II,48.0,1,Cayambe,Pichincha,B,6,2294.0,52.19,,,,,,2017,2,7,1,False
1278520,2014-12-20,32,BABY CARE,0.0,0,Guayaquil,Guayas,C,3,813.0,56.91,Work Day,National,Ecuador,Recupero Puente Navidad,False,2014,12,20,5,True
2274615,2016-07-03,30,MEATS,48.003,1,Guayaquil,Guayas,C,3,684.0,49.02,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,2016,7,3,6,True
437980,2013-09-03,48,BOOKS,0.0,0,Quito,Pichincha,A,14,2846.0,108.67,,,,,,2013,9,3,1,False
317337,2013-06-28,13,DELI,63.0,0,Latacunga,Cotopaxi,C,15,847.0,96.36,,,,,,2013,6,28,4,False
688256,2014-01-23,20,DAIRY,0.0,0,Quito,Pichincha,B,6,0.0,97.23,,,,,,2014,1,23,3,False
1693908,2015-08-11,37,HOME CARE,280.0,0,Cuenca,Azuay,D,2,1489.0,43.11,,,,,,2015,8,11,1,False
507154,2013-10-12,39,EGGS,307.0,0,Cuenca,Azuay,B,6,1528.0,102.17,,,,,,2013,10,12,5,True
2247978,2016-06-18,33,HOME CARE,298.0,5,Quevedo,Los Rios,C,3,1089.0,48.0,,,,,,2016,6,18,5,True
2032156,2016-02-18,28,HOME AND KITCHEN II,26.0,0,Guayaquil,Guayas,E,10,1073.0,30.77,,,,,,2016,2,18,3,False
2168047,2016-05-04,40,GROCERY II,1.0,0,Machala,El Oro,C,3,1397.0,43.77,Event,National,Ecuador,Terremoto Manabi+18,False,2016,5,4,2,False
2659359,2017-02-05,26,LINGERIE,1.0,0,Guayaquil,Guayas,D,10,588.0,53.81,,,,,,2017,2,5,6,True
492902,2013-10-04,39,HARDWARE,0.0,0,Cuenca,Azuay,B,6,1311.0,103.83,,,,,,2013,10,4,4,False
1059010,2014-08-19,23,CLEANING,458.0,1,Ambato,Tungurahua,D,9,1036.0,94.35,,,,,,2014,8,19,1,False
1078006,2014-08-29,6,POULTRY,576.954,36,Quito,Pichincha,D,13,1707.0,97.86,,,,,,2014,8,29,4,False
2077868,2016-03-15,10,MAGAZINES,0.0,0,Quito,Pichincha,C,15,958.0,36.32,,,,,,2016,3,15,1,False
2009843,2016-02-05,51,FROZEN FOODS,311.319,2,Guayaquil,Guayas,A,17,1845.0,30.86,,,,,,2016,2,5,4,False
1223055,2014-11-19,26,DELI,67.917,0,Guayaquil,Guayas,D,10,546.0,74.55,,,,,,2014,11,19,2,False
2471141,2016-10-21,45,BEAUTY,12.0,0,Quito,Pichincha,A,11,3667.0,50.61,,,,,,2016,10,21,4,False
215215,2013-05-01,47,"LIQUOR,WINE,BEER",304.0,0,Quito,Pichincha,A,14,5150.0,90.74,Holiday,National,Ecuador,Dia del Trabajo,False,2013,5,1,2,False
261974,2013-05-28,1,LAWN AND GARDEN,11.0,0,Quito,Pichincha,D,13,1787.0,94.65,,,,,,2013,5,28,1,False
2001565,2016-02-01,2,HOME AND KITCHEN II,15.0,0,Quito,Pichincha,D,13,1920.0,31.62,,,,,,2016,2,1,0,False
312754,2013-06-25,34,GROCERY II,4.0,0,Guayaquil,Guayas,B,6,2081.0,95.25,Holiday,Local,Machala,Fundacion de Machala,False,2013,6,25,1,False
948724,2014-06-18,29,CLEANING,0.0,0,Guayaquil,Guayas,E,10,0.0,106.64,,,,,,2014,6,18,2,False
1163468,2014-10-16,53,LAWN AND GARDEN,4.0,0,Manta,Manabi,D,13,660.0,82.33,,,,,,2014,10,16,3,False
2099853,2016-03-27,27,PRODUCE,3056.95,0,Daule,Guayas,D,1,1599.0,38.14,,,,,,2016,3,27,6,True
2560478,2016-12-10,51,DAIRY,1822.0,23,Guayaquil,Guayas,A,17,1833.0,51.51,,,,,,2016,12,10,5,True
79722,2013-02-14,45,PLAYERS AND ELECTRONICS,0.0,0,Quito,Pichincha,A,11,3832.0,97.3,,,,,,2013,2,14,3,False
1962772,2016-01-10,30,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guayaquil,Guayas,C,3,681.0,33.2,,,,,,2016,1,10,6,True
2603436,2017-01-04,8,AUTOMOTIVE,9.0,0,Quito,Pichincha,D,8,3034.0,53.26,,,,,,2017,1,4,2,False
2021310,2016-02-12,23,PLAYERS AND ELECTRONICS,0.0,0,Ambato,Tungurahua,D,9,1021.0,29.32,,,,,,2016,2,12,4,False
2002794,2016-02-01,53,MEATS,185.345,1,Manta,Manabi,D,13,825.0,31.62,,,,,,2016,2,1,0,False
2027974,2016-02-16,10,PERSONAL CARE,211.0,2,Quito,Pichincha,C,15,999.0,29.05,,,,,,2016,2,16,1,False
2070248,2016-03-10,46,PET SUPPLIES,10.0,0,Quito,Pichincha,A,14,2715.0,37.77,,,,,,2016,3,10,3,False
762499,2014-03-05,53,BABY CARE,0.0,0,Manta,Manabi,D,13,0.0,101.75,,,,,,2014,3,5,2,False
1112839,2014-09-18,33,GROCERY II,0.0,0,Quevedo,Los Rios,C,3,945.0,93.07,,,,,,2014,9,18,3,False
838313,2014-04-17,30,HARDWARE,1.0,0,Guayaquil,Guayas,C,3,793.0,104.33,,,,,,2014,4,17,3,False
2873793,2017-06-05,42,LINGERIE,4.0,0,Cuenca,Azuay,D,2,1142.0,47.4,,,,,,2017,6,5,0,False
1273244,2014-12-17,34,BREAD/BAKERY,601.0,3,Guayaquil,Guayas,B,6,2619.0,56.43,,,,,,2014,12,17,2,False
54585,2013-01-31,40,BEVERAGES,447.0,0,Machala,El Oro,C,3,911.0,97.65,,,,,,2013,1,31,3,False
801517,2014-03-27,48,GROCERY II,18.0,0,Quito,Pichincha,A,14,2344.0,101.25,,,,,,2014,3,27,3,False
2369848,2016-08-25,52,LADIESWEAR,0.0,0,Manta,Manabi,A,11,0.0,46.97,,,,,,2016,8,25,3,False
351057,2013-07-17,1,BEVERAGES,929.0,0,Quito,Pichincha,D,13,1846.0,106.39,,,,,,2013,7,17,2,False
2930461,2017-07-07,32,POULTRY,73.356,11,Guayaquil,Guayas,C,3,560.0,44.25,,,,,,2017,7,7,4,False
2038184,2016-02-21,47,BREAD/BAKERY,1846.229,0,Quito,Pichincha,A,14,4789.0,29.59,,,,,,2016,2,21,6,True
76775,2013-02-13,13,HOME APPLIANCES,0.0,0,Latacunga,Cotopaxi,C,15,911.0,97.03,,,,,,2013,2,13,2,False
514075,2013-10-16,33,BABY CARE,0.0,0,Quevedo,Los Rios,C,3,1021.0,102.34,,,,,,2013,10,16,2,False
507877,2013-10-13,1,CLEANING,233.0,0,Quito,Pichincha,D,13,464.0,102.17,,,,,,2013,10,13,6,True
2131811,2016-04-14,24,FROZEN FOODS,157.987,1,Guayaquil,Guayas,D,1,2103.0,41.45,Holiday,Local,Libertad,Cantonizacion de Libertad,False,2016,4,14,3,False
1418459,2015-03-09,9,LAWN AND GARDEN,1.0,0,Quito,Pichincha,B,6,2114.0,49.95,,,,,,2015,3,9,0,False
1954619,2016-01-05,51,PREPARED FOODS,119.982,0,Guayaquil,Guayas,A,17,1887.0,35.97,,,,,,2016,1,5,1,False
824615,2014-04-09,46,FROZEN FOODS,255.026,0,Quito,Pichincha,A,14,3204.0,103.55,,,,,,2014,4,9,2,False
190175,2013-04-17,44,PREPARED FOODS,461.765,0,Quito,Pichincha,A,5,3954.0,86.65,,,,,,2013,4,17,2,False
1873708,2015-11-20,32,BABY CARE,0.0,0,Guayaquil,Guayas,C,3,555.0,39.39,,,,,,2015,11,20,4,False
1710980,2015-08-21,16,PREPARED FOODS,40.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,712.0,40.45,,,,,,2015,8,21,4,False
2049346,2016-02-28,10,GROCERY II,5.0,1,Quito,Pichincha,C,15,889.0,31.65,,,,,,2016,2,28,6,True
1173315,2014-10-22,30,AUTOMOTIVE,1.0,0,Guayaquil,Guayas,C,3,661.0,80.52,,,,,,2014,10,22,2,False
2074716,2016-03-13,22,CELEBRATION,25.0,0,Puyo,Pastaza,C,7,769.0,38.51,,,,,,2016,3,13,6,True
63030,2013-02-05,28,AUTOMOTIVE,4.0,0,Guayaquil,Guayas,E,10,887.0,96.68,,,,,,2013,2,5,1,False
2291184,2016-07-12,45,PLAYERS AND ELECTRONICS,23.0,0,Quito,Pichincha,A,11,3017.0,46.82,,,,,,2016,7,12,1,False
924929,2014-06-05,11,BREAD/BAKERY,739.0,0,Cayambe,Pichincha,B,6,2573.0,103.17,,,,,,2014,6,5,3,False
2567447,2016-12-14,47,HARDWARE,0.0,0,Quito,Pichincha,A,14,4078.0,51.01,,,,,,2016,12,14,2,False
2472163,2016-10-22,24,BABY CARE,0.0,0,Guayaquil,Guayas,D,1,2121.0,50.61,,,,,,2016,10,22,5,True
1804393,2015-10-12,37,LADIESWEAR,18.0,0,Cuenca,Azuay,D,2,1356.0,47.09,,,,,,2015,10,12,0,False
1276768,2014-12-19,32,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guayaquil,Guayas,C,3,698.0,56.91,,,,,,2014,12,19,4,False
125638,2013-03-12,34,CLEANING,768.0,0,Guayaquil,Guayas,B,6,2498.0,92.44,,,,,,2013,3,12,1,False
1764011,2015-09-19,53,PREPARED FOODS,95.748,0,Manta,Manabi,D,13,945.0,44.71,,,,,,2015,9,19,5,True
417153,2013-08-23,14,AUTOMOTIVE,1.0,0,Riobamba,Chimborazo,C,7,1368.0,106.48,,,,,,2013,8,23,4,False
1884499,2015-11-26,35,BABY CARE,0.0,0,Playas,Guayas,C,3,639.0,41.22,,,,,,2015,11,26,3,False
400231,2013-08-13,39,CLEANING,905.0,0,Cuenca,Azuay,B,6,1404.0,106.78,,,,,,2013,8,13,1,False
2955134,2017-07-21,25,HOME APPLIANCES,1.0,0,Salinas,Santa Elena,D,1,1011.0,45.78,,,,,,2017,7,21,4,False
2305731,2016-07-20,53,LINGERIE,11.0,0,Manta,Manabi,D,13,1407.0,44.96,,,,,,2016,7,20,2,False
135941,2013-03-18,23,HARDWARE,0.0,0,Ambato,Tungurahua,D,9,1109.0,93.71,,,,,,2013,3,18,0,False
107005,2013-03-02,11,LADIESWEAR,0.0,0,Cayambe,Pichincha,B,6,3180.0,90.71,Holiday,Local,Manta,Fundacion de Manta,False,2013,3,2,5,True
773164,2014-03-11,52,CLEANING,0.0,0,Manta,Manabi,A,11,0.0,100.29,,,,,,2014,3,11,1,False
186050,2013-04-15,29,PREPARED FOODS,0.0,0,Guayaquil,Guayas,E,10,0.0,88.75,,,,,,2013,4,15,0,False
1125360,2014-09-25,34,PLAYERS AND ELECTRONICS,2.0,0,Guayaquil,Guayas,B,6,2167.0,93.59,,,,,,2014,9,25,3,False
1290469,2014-12-28,18,BOOKS,0.0,0,Quito,Pichincha,B,16,1198.0,54.59,,,,,,2014,12,28,6,True
741812,2014-02-22,23,BREAD/BAKERY,264.85,0,Ambato,Tungurahua,D,9,1250.0,102.53,,,,,,2014,2,22,5,True
264909,2013-05-29,41,HOME CARE,0.0,0,Machala,El Oro,D,4,805.0,93.13,,,,,,2013,5,29,2,False
1327113,2015-01-17,45,HOME CARE,0.0,0,Quito,Pichincha,A,11,4561.0,48.49,,,,,,2015,1,17,5,True
526450,2013-10-23,30,BABY CARE,0.0,0,Guayaquil,Guayas,C,3,616.0,96.9,,,,,,2013,10,23,2,False
691562,2014-01-25,13,HARDWARE,0.0,0,Latacunga,Cotopaxi,C,15,1181.0,96.66,,,,,,2014,1,25,5,True
2074,2013-01-02,17,POULTRY,223.623,0,Quito,Pichincha,C,12,1580.0,93.14,,,,,,2013,1,2,2,False
39064,2013-01-22,54,PERSONAL CARE,125.0,0,El Carmen,Manabi,C,3,768.0,96.09,,,,,,2013,1,22,1,False
602064,2013-12-04,51,GROCERY I,5687.0,0,Guayaquil,Guayas,A,17,1865.0,96.97,,,,,,2013,12,4,2,False
2424136,2016-09-25,26,"LIQUOR,WINE,BEER",12.0,2,Guayaquil,Guayas,D,10,459.0,44.36,,,,,,2016,9,25,6,True
1907787,2015-12-09,38,MEATS,149.304,0,Loja,Loja,D,4,1474.0,37.16,,,,,,2015,12,9,2,False
1409662,2015-03-05,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,15,1259.0,50.76,,,,,,2015,3,5,3,False
550759,2013-11-06,12,"LIQUOR,WINE,BEER",27.0,0,Latacunga,Cotopaxi,C,15,1304.0,94.74,Holiday,Regional,Santo Domingo de los Tsachilas,Provincializacion de Santo Domingo,False,2013,11,6,2,False
563705,2013-11-13,25,SEAFOOD,3.0,0,Salinas,Santa Elena,D,1,684.0,93.91,,,,,,2013,11,13,2,False
1143439,2014-10-05,41,"LIQUOR,WINE,BEER",0.0,0,Machala,El Oro,D,4,1198.0,89.76,,,,,,2014,10,5,6,True
901622,2014-05-22,7,PREPARED FOODS,180.54,0,Quito,Pichincha,D,8,1749.0,104.03,,,,,,2014,5,22,3,False
2931310,2017-07-07,7,LADIESWEAR,13.0,0,Quito,Pichincha,D,8,2101.0,44.25,,,,,,2017,7,7,4,False
96237,2013-02-24,1,DELI,48.395,0,Quito,Pichincha,D,13,512.0,93.12,,,,,,2013,2,24,6,True
2995275,2017-08-12,50,PRODUCE,2184.949,9,Ambato,Tungurahua,A,14,2987.0,48.81,,,,,,2017,8,12,5,True
666765,2014-01-11,18,AUTOMOTIVE,4.0,0,Quito,Pichincha,B,16,1310.0,92.39,,,,,,2014,1,11,5,True
2432578,2016-09-30,13,HOME AND KITCHEN II,8.0,0,Latacunga,Cotopaxi,C,15,805.0,47.72,,,,,,2016,9,30,4,False
234141,2013-05-12,29,CELEBRATION,0.0,0,Guayaquil,Guayas,E,10,0.0,95.81,Holiday,Local,Puyo,Cantonizacion del Puyo,False,2013,5,12,6,True
229952,2013-05-10,11,DAIRY,201.0,0,Cayambe,Pichincha,B,6,2303.0,95.81,,,,,,2013,5,10,4,False
2153726,2016-04-26,39,HARDWARE,3.0,0,Cuenca,Azuay,B,6,1296.0,42.52,Event,National,Ecuador,Terremoto Manabi+10,False,2016,4,26,1,False
204933,2013-04-26,1,BEVERAGES,952.0,0,Quito,Pichincha,D,13,1843.0,92.63,,,,,,2013,4,26,4,False
2441613,2016-10-05,17,DELI,422.0,5,Quito,Pichincha,C,12,1389.0,49.75,,,,,,2016,10,5,2,False
2074473,2016-03-13,15,PLAYERS AND ELECTRONICS,10.0,0,Ibarra,Imbabura,C,15,975.0,38.51,,,,,,2016,3,13,6,True
1955399,2016-01-06,24,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,D,1,2728.0,33.97,,,,,,2016,1,6,2,False
2044342,2016-02-25,2,PERSONAL CARE,163.0,0,Quito,Pichincha,D,13,1744.0,31.4,,,,,,2016,2,25,3,False
1035793,2014-08-06,21,"LIQUOR,WINE,BEER",0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,96.93,,,,,,2014,8,6,2,False
1990184,2016-01-25,5,LAWN AND GARDEN,1.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1186.0,30.31,,,,,,2016,1,25,0,False
992706,2014-07-13,13,AUTOMOTIVE,4.0,0,Latacunga,Cotopaxi,C,15,768.0,101.48,Event,National,Ecuador,Mundial de futbol Brasil: Final,False,2014,7,13,6,True
2013938,2016-02-08,17,HARDWARE,0.0,0,Quito,Pichincha,C,12,1391.0,29.71,Holiday,National,Ecuador,Carnaval,False,2016,2,8,0,False
1286032,2014-12-24,42,"LIQUOR,WINE,BEER",0.0,0,Cuenca,Azuay,D,2,0.0,55.7,Additional,National,Ecuador,Navidad-1,False,2014,12,24,2,False
2905050,2017-06-23,2,PLAYERS AND ELECTRONICS,12.0,0,Quito,Pichincha,D,13,1920.0,42.86,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,2017,6,23,4,False
2201906,2016-05-23,40,HARDWARE,0.0,0,Machala,El Oro,C,3,1508.0,48.12,,,,,,2016,5,23,0,False
2416590,2016-09-21,15,AUTOMOTIVE,1.0,0,Ibarra,Imbabura,C,15,1412.0,45.33,,,,,,2016,9,21,2,False
2474989,2016-10-23,52,"LIQUOR,WINE,BEER",0.0,0,Manta,Manabi,A,11,0.0,50.61,,,,,,2016,10,23,6,True
255477,2013-05-24,27,MEATS,311.392,0,Daule,Guayas,D,1,1630.0,93.84,Holiday,National,Ecuador,Batalla de Pichincha,False,2013,5,24,4,False
1326641,2015-01-17,32,DAIRY,126.0,0,Guayaquil,Guayas,C,3,592.0,48.49,,,,,,2015,1,17,5,True
1648192,2015-07-16,54,CLEANING,629.0,3,El Carmen,Manabi,C,3,678.0,50.9,,,,,,2015,7,16,3,False
749992,2014-02-26,52,BABY CARE,0.0,0,Manta,Manabi,A,11,0.0,102.93,,,,,,2014,2,26,2,False
767619,2014-03-08,47,CELEBRATION,38.0,0,Quito,Pichincha,A,14,4556.0,102.82,,,,,,2014,3,8,5,True
1830688,2015-10-27,25,GROCERY II,5.0,0,Salinas,Santa Elena,D,1,598.0,43.21,,,,,,2015,10,27,1,False
2748119,2017-03-27,17,FROZEN FOODS,120.0,1,Quito,Pichincha,C,12,1408.0,47.02,,,,,,2017,3,27,0,False
452275,2013-09-11,49,EGGS,302.0,0,Quito,Pichincha,A,11,2003.0,107.65,,,,,,2013,9,11,2,False
2657667,2017-02-04,29,GROCERY I,5181.985,47,Guayaquil,Guayas,E,10,1419.0,53.81,,,,,,2017,2,4,5,True
2679335,2017-02-16,36,SEAFOOD,5.0,0,Libertad,Guayas,E,10,1149.0,53.41,,,,,,2017,2,16,3,False
1229499,2014-11-22,7,HOME CARE,197.0,0,Quito,Pichincha,D,8,1723.0,76.52,,,,,,2014,11,22,5,True
308001,2013-06-22,50,GROCERY I,5988.0,0,Ambato,Tungurahua,A,14,3163.0,93.81,,,,,,2013,6,22,5,True
2282835,2016-07-08,11,PLAYERS AND ELECTRONICS,11.0,0,Cayambe,Pichincha,B,6,2252.0,45.37,,,,,,2016,7,8,4,False
2667271,2017-02-09,48,GROCERY II,28.0,1,Quito,Pichincha,A,14,2326.0,52.99,,,,,,2017,2,9,3,False
1115237,2014-09-19,50,BEAUTY,4.0,0,Ambato,Tungurahua,A,14,2457.0,92.43,,,,,,2014,9,19,4,False
2607309,2017-01-07,16,GROCERY I,2221.0,49,Santo Domingo,Santo Domingo de los Tsachilas,C,3,747.0,53.98,,,,,,2017,1,7,5,True
126638,2013-03-13,12,HOME APPLIANCES,0.0,0,Latacunga,Cotopaxi,C,15,1164.0,92.47,,,,,,2013,3,13,2,False
1916170,2015-12-14,23,PERSONAL CARE,129.0,0,Ambato,Tungurahua,D,9,1021.0,36.31,,,,,,2015,12,14,0,False
1008907,2014-07-22,17,SCHOOL AND OFFICE SUPPLIES,1.0,0,Quito,Pichincha,C,12,1240.0,104.59,,,,,,2014,7,22,1,False
1090021,2014-09-05,42,SCHOOL AND OFFICE SUPPLIES,0.0,0,Cuenca,Azuay,D,2,0.0,93.32,,,,,,2014,9,5,4,False
1498407,2015-04-23,51,DELI,189.375,1,Guayaquil,Guayas,A,17,1475.0,56.59,,,,,,2015,4,23,3,False
340493,2013-07-11,12,SEAFOOD,3.0,0,Latacunga,Cotopaxi,C,15,1219.0,104.77,,,,,,2013,7,11,3,False
1588947,2015-06-13,41,PRODUCE,1930.925,1,Machala,El Oro,D,4,1187.0,59.96,,,,,,2015,6,13,5,True
229535,2013-05-09,49,LAWN AND GARDEN,5.0,0,Quito,Pichincha,A,11,1812.0,96.09,,,,,,2013,5,9,3,False
544513,2013-11-02,37,GROCERY II,33.0,0,Cuenca,Azuay,D,2,2690.0,94.56,Holiday,National,Ecuador,Dia de Difuntos,False,2013,11,2,5,True
1438952,2015-03-21,33,LAWN AND GARDEN,0.0,0,Quevedo,Los Rios,C,3,1151.0,46.0,,,,,,2015,3,21,5,True
1443832,2015-03-24,20,HOME AND KITCHEN II,13.0,0,Quito,Pichincha,B,6,1329.0,47.03,,,,,,2015,3,24,1,False
1096173,2014-09-09,16,GROCERY I,2710.0,7,Santo Domingo,Santo Domingo de los Tsachilas,C,3,916.0,92.73,,,,,,2014,9,9,1,False
279277,2013-06-06,44,SCHOOL AND OFFICE SUPPLIES,0.0,0,Quito,Pichincha,A,5,3482.0,94.71,,,,,,2013,6,6,3,False
